Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2020,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"26,400,000",
SURVEY,2020,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,RYE,"RYE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,309,000",
SURVEY,2020,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,986,787,000",
SURVEY,2020,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,SUNFLOWER,"SUNFLOWER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"29,468,000",
SURVEY,2020,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"360,400,000",
SURVEY,2020,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"326,340,000",
SURVEY,2020,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"160,875,000",
SURVEY,2020,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,PEANUTS,"PEANUTS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"19,360,000",
SURVEY,2020,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,RICE,"RICE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"151,788,000",
SURVEY,2020,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,190,268,000",
SURVEY,2020,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,944,000",
SURVEY,2020,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,411,784,000",
SURVEY,2020,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"729,520,000",
SURVEY,2020,YEAR,,STATE,MISSOURI,29,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,548,000",
SURVEY,2020,YEAR,,STATE,MISSOURI,29,,,,,,,0,,RICE,"RICE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"180,055,000",
SURVEY,2020,YEAR,,STATE,MISSOURI,29,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,340,750,000",
SURVEY,2020,YEAR,,STATE,MISSOURI,29,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"125,023,000",
SURVEY,2020,YEAR,,STATE,MONTANA,30,,,,,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"200,970,000",
SURVEY,2020,YEAR,,STATE,MONTANA,30,,,,,,,0,,CANOLA,"CANOLA - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"38,862,000",
SURVEY,2020,YEAR,,STATE,MONTANA,30,,,,,,,0,,CHICKPEAS,"CHICKPEAS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"31,690,000",
SURVEY,2020,YEAR,,STATE,MONTANA,30,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"25,266,000",
SURVEY,2020,YEAR,,STATE,MONTANA,30,,,,,,,0,,FLAXSEED,"FLAXSEED - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"14,525,000",
SURVEY,2020,YEAR,,STATE,MONTANA,30,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"754,496,000",
SURVEY,2020,YEAR,,STATE,MONTANA,30,,,,,,,0,,LENTILS,"LENTILS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"90,576,000",
SURVEY,2020,YEAR,,STATE,MONTANA,30,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,874,000",
SURVEY,2020,YEAR,,STATE,MONTANA,30,,,,,,,0,,PEAS,"PEAS, DRY EDIBLE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"81,712,000",
SURVEY,2020,YEAR,,STATE,MONTANA,30,,,,,,,0,,SAFFLOWER,"SAFFLOWER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,857,000",
SURVEY,2020,YEAR,,STATE,MONTANA,30,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,200,863,000",
SURVEY,2020,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"108,571,000",
SURVEY,2020,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,607,883,000",
SURVEY,2020,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"621,378,000",
SURVEY,2020,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,MILLET,"MILLET, PROSO - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"26,610,000",
SURVEY,2020,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,116,000",
SURVEY,2020,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,PEAS,"PEAS, DRY EDIBLE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"61,534,000",
SURVEY,2020,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,176,496,000",
SURVEY,2020,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,SUNFLOWER,"SUNFLOWER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"10,720,000",
SURVEY,2020,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"156,538,000",
SURVEY,2020,YEAR,,STATE,NEVADA,32,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"209,885,000",
SURVEY,2020,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"13,055,000",
SURVEY,2020,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"54,288,000",
SURVEY,2020,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"36,177,000",
SURVEY,2020,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"42,780,000",
SURVEY,2020,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,633,000",
SURVEY,2020,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"28,139,000",
SURVEY,2020,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"175,568,000",
SURVEY,2020,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,PEANUTS,"PEANUTS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,723,000",
SURVEY,2020,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"14,973,000",
SURVEY,2020,YEAR,,STATE,NEW YORK,36,,,,,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,125,000",
SURVEY,2020,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"384,336,000",
SURVEY,2020,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"628,679,000",
SURVEY,2020,YEAR,,STATE,NEW YORK,36,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,851,000",
SURVEY,2020,YEAR,,STATE,NEW YORK,36,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"160,711,000",
SURVEY,2020,YEAR,,STATE,NEW YORK,36,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"41,580,000",
SURVEY,2020,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,817,000",
SURVEY,2020,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"483,075,000",
SURVEY,2020,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"188,310,000",
SURVEY,2020,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,412,000",
SURVEY,2020,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,PEANUTS,"PEANUTS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"92,432,000",
SURVEY,2020,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"673,844,000",
SURVEY,2020,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"362,778,000",
SURVEY,2020,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"99,750,000",
SURVEY,2020,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"127,512,000",
SURVEY,2020,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"337,762,000",
SURVEY,2020,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CANOLA,"CANOLA - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"508,150,000",
SURVEY,2020,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CHICKPEAS,"CHICKPEAS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,051,535,000",
SURVEY,2020,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,FLAXSEED,"FLAXSEED - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"41,962,000",
SURVEY,2020,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"281,366,000",
SURVEY,2020,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,LENTILS,"LENTILS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"19,051,000",
SURVEY,2020,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"20,066,000",
SURVEY,2020,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,PEAS,"PEAS, DRY EDIBLE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"70,434,000",
SURVEY,2020,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,RYE,"RYE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,690,000",
SURVEY,2020,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,043,165,000",
SURVEY,2020,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,SUNFLOWER,"SUNFLOWER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"263,745,000",
SURVEY,2020,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,599,919,000",
SURVEY,2020,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,539,350,000",
SURVEY,2020,YEAR,,STATE,OHIO,39,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"406,054,000",
SURVEY,2020,YEAR,,STATE,OHIO,39,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,240,000",
SURVEY,2020,YEAR,,STATE,OHIO,39,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,050,568,000",
SURVEY,2020,YEAR,,STATE,OHIO,39,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"186,127,000",
SURVEY,2020,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,CANOLA,"CANOLA - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,383,000",
SURVEY,2020,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"177,120,000",
SURVEY,2020,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"590,220,000",
SURVEY,2020,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,733,000",
SURVEY,2020,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,PEANUTS,"PEANUTS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"12,642,000",
SURVEY,2020,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,RYE,"RYE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,496,000",
SURVEY,2020,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"51,005,000",
SURVEY,2020,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"163,620,000",
SURVEY,2020,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"478,400,000",
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,210,000",
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"77,542,000",
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"569,496,000",
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,HOPS,"HOPS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"74,812,000",
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,MINT,"MINT, PEPPERMINT, OIL - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"34,042,000",
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,380,000",
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"294,640,000",
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CANOLA,"CANOLA - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHICKPEAS,"CHICKPEAS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,056,000",
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,MINT,"MINT, PEPPERMINT, OIL - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"25,668,000",
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,PEANUTS,"PEANUTS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,PEAS,"PEAS, DRY EDIBLE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,259,000",
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,RICE,"RICE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,RYE,"RYE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"27,889,000",
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,SUNFLOWER,"SUNFLOWER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,094,000",
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"696,900,000",
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"881,532,000",
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"10,863,000",
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,RYE,"RYE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,232,000",
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"289,800,000",
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"31,411,000",
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"74,870,000",
SURVEY,2020,YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,420,000",
SURVEY,2020,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"218,196,000",
SURVEY,2020,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"98,208,000",
SURVEY,2020,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,PEANUTS,"PEANUTS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"58,269,000",
SURVEY,2020,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"113,400,000",
SURVEY,2020,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"16,044,000",
SURVEY,2020,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"23,014,000",
SURVEY,2020,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,649,000",
SURVEY,2020,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,952,450,000",
SURVEY,2020,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"533,842,000",
SURVEY,2020,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,MILLET,"MILLET, PROSO - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"16,413,000",
SURVEY,2020,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"27,489,000",
SURVEY,2020,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,PEAS,"PEAS, DRY EDIBLE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,SAFFLOWER,"SAFFLOWER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,544,000",
SURVEY,2020,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"48,030,000",
SURVEY,2020,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,372,916,000",
SURVEY,2020,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,SUNFLOWER,"SUNFLOWER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"220,227,000",
SURVEY,2020,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"347,426,000",
SURVEY,2020,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"617,100,000",
SURVEY,2020,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"483,574,000",
SURVEY,2020,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"923,400,000",
SURVEY,2020,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"76,536,000",
SURVEY,2020,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"73,957,000",
SURVEY,2020,YEAR,,STATE,TEXAS,48,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,019,392,000",
SURVEY,2020,YEAR,,STATE,TEXAS,48,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,459,600,000",
SURVEY,2020,YEAR,,STATE,TEXAS,48,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,070,000",
