Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2020,YEAR,,STATE,FLORIDA,12,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, INCL POTATOES & OTHER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,129,091,000",
SURVEY,2020,YEAR,,STATE,FLORIDA,12,,,,,,,0,,HAY,"HAY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"123,480,000",
SURVEY,2020,YEAR,,STATE,FLORIDA,12,,,,,,,0,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"840,000",
SURVEY,2020,YEAR,,STATE,FLORIDA,12,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"123,480,000",
SURVEY,2020,YEAR,,STATE,FLORIDA,12,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"840,000",
SURVEY,2020,YEAR,,STATE,FLORIDA,12,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"123,480,000",
SURVEY,2020,YEAR,,STATE,FLORIDA,12,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"123,480,000",
SURVEY,2020,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PEANUTS,"PEANUTS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"113,883,000",
SURVEY,2020,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PEANUTS,"PEANUTS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"561,000,000",
SURVEY,2020,YEAR,,STATE,FLORIDA,12,,,,,,,0,,SUGARCANE,"SUGARCANE, SEED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"676,000",
SURVEY,2020,YEAR,,STATE,FLORIDA,12,,,,,,,0,,SUGARCANE,"SUGARCANE, SUGAR & SEED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"18,795,000",
SURVEY,2020,YEAR,,STATE,FLORIDA,12,,,,,,,0,,SUGARCANE,"SUGARCANE, SUGAR - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"18,119,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"301,860,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"70,200,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"450,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"2,180,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"93,469,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"613,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"713,645,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"2,180,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, INCL POTATOES & OTHER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,037,780,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,HAY,"HAY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"164,160,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,710,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"164,160,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,710,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"164,160,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"164,160,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,698,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,080,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,PEANUTS,"PEANUTS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"656,000,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,PEANUTS,"PEANUTS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,280,000,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"40,508,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,895,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"39,130,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"19,276,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,TOBACCO,"TOBACCO, FLUE-CURED (CLASS 1) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"39,130,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,TOBACCO,"TOBACCO, FLUE-CURED (CLASS 1) - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"19,276,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"24,310,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,675,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"24,310,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,675,000",
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,WHEAT,"WHEAT, WINTER, RED, SOFT - PRODUCTION, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,98,
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,WHEAT,"WHEAT, WINTER, WHITE, SOFT - PRODUCTION, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,2,
SURVEY,2020,YEAR,,STATE,HAWAII,15,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, INCL POTATOES & OTHER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"269,500,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"55,000,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"50,944,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,592,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, BLACK - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"114,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, BLACKEYE - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, CRANBERRY - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, DARK, RED, KIDNEY - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"104,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, GREAT NORTHERN - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"105,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, LIGHT, RED, KIDNEY - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"51,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, LIMA, BABY - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, LIMA, LARGE - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, NAVY - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"24,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, OTHER, NOT LISTED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"211,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, PINK - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"156,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, PINTO - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"643,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, SMALL, RED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"104,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, SMALL, WHITE - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"39,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHICKPEAS,"CHICKPEAS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"17,368,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHICKPEAS,"CHICKPEAS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"920,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHICKPEAS,"CHICKPEAS, LARGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"15,302,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHICKPEAS,"CHICKPEAS, LARGE - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"797,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHICKPEAS,"CHICKPEAS, SMALL - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,066,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,CHICKPEAS,"CHICKPEAS, SMALL - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"123,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"121,589,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"25,870,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"7,395,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, INCL POTATOES & OTHER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,374,676,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HAY,"HAY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"813,420,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"5,270,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"104,400,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"725,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"709,020,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"4,545,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"930,936,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"6,045,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"145,008,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"1,007,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"785,928,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"5,038,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,568,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"570,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HAYLAGE,"HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"998,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"99,703,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"17,190,100",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, AMARILLO R, VGXP01 - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"847,900",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, APOLLO TM - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, BRAVO TM - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, C/T/Z R - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,894,600",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, CALYPSO TM - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, CASCADE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"493,700",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, CASHMERE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"197,300",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, CENTENNIAL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, CHINOOK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,007,100",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, CITRA R, HBC 394 - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,574,500",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, CLUSTER - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, COMET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"161,800",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, CRYSTAL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, EKUANOT TM, HBC 366 - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, EL DORADO R - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"836,300",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, EUREKA TM - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, GALENA - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, HALLERTAUER - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"97,600",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, IDAHO 7 TM - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,377,300",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, MAGNUM - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, MOSAIC R, HBC 369 - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,769,300",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, MT. RAINIER - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, NORTHERN BREWER - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"83,100",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, OTHER - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,413,800",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, PAHTO TM, HBC 682 - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, PALISADE R, YCR 4 - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, SAAZ - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, SABRO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, SIMCOE R, YCR 14 - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"421,600",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, SUPER GALENA TM - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, TRIUMPH - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"14,200",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, WARRIOR R, YCR 5 - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,HOPS,"HOPS, WILLAMETTE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,LENTILS,"LENTILS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,717,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,LENTILS,"LENTILS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"364,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,MINT,"MINT, PEPPERMINT, OIL - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"34,650,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,MINT,"MINT, PEPPERMINT, OIL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,980,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,MINT,"MINT, SPEARMINT, OIL - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,MINT,"MINT, SPEARMINT, OIL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"135,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,499,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,428,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,PEAS,"PEAS, DRY EDIBLE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,560,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,PEAS,"PEAS, DRY EDIBLE - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"850,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,SAFFLOWER,"SAFFLOWER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,431,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,SAFFLOWER,"SAFFLOWER - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"23,320,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,SUGARBEETS,"SUGARBEETS - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"6,845,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"582,419,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"112,506,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"234,234,000",
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"45,045,000",
